region,inat_place_id,taxon_group,animal_species,animal_common,taxon_id,observation_count,fetched_on,source
"Dallas County, TX",1281,Lepidoptera,Harrisina coracina,,209427,7,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Helcystogramma chambersella,Chambers' Twirler,362394,6,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Helcystogramma melantherella,,509751,2,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Heliconius charithonia,Zebra Longwing,49766,7,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Helicoverpa zea,Corn Earworm Moth,118492,288,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Heliocheilus lupatus,Spotted Straw Moth,337296,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Heliothis phloxiphaga,Darker-spotted Straw Moth,154683,6,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Heliozela aesella,,453599,34,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Hellinsia balanotes,Baccharis Borer,479364,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Hellinsia longifrons,Snout Plume Moth,472661,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Hellinsia paleaceus,Ironweed Plume Moth,221052,4,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Hellula rogatalis,Cabbage Webworm Moth,210616,5,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Helvibotys helvialis,,221151,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Hemaris diffinis,Snowberry Clearwing,358549,397,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Hemeroplanis habitalis,Black-dotted Hemeroplanis Moth,465208,3,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Hemiargus ceraunus,Ceraunus Blue,69940,46,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Hemieuxoa rudens,Creaky Dart,319557,11,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Hemileuca peigleri,Texas Buck Moth,424934,5,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Heraclides cresphontes,Eastern Giant Swallowtail,85024,311,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Heraclides rumiko,Western Giant Swallowtail,428606,15,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Hermeuptychia sosybius,Carolina Satyr,60752,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Herpetogramma bipunctalis,Southern Beet Webworm Moth,330488,111,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Herpetogramma phaeopteralis,Dusky Herpetogramma Moth,330489,22,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Heteranassa mima,,363283,3,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Heterocampa astartoides,,193978,25,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Heterocampa obliqua,Oblique Heterocampa Moth,193994,10,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Heterogenea shurtleffi,Red-eyed Button Slug Moth,177859,8,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Heteropacha rileyana,Riley's Lappet Moth,221335,43,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Hileithia magualis,Magician Moth,354640,168,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Homadaula anisocentra,Mimosa Webworm Moth,416957,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Homoeosoma electella,American Sunflower Moth,343382,122,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Homophoberia apicosa,Black Wedge-spot,143613,11,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Homosetia argentinotella,,416842,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Homostinea curviliniella,Curved-lined Homostinea Moth,325313,42,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Honora mellinella,,454828,9,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Horama panthalon,Texas Wasp Moth,194548,14,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Horisme intestinata,Brown Bark Carpet Moth,205228,3,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Hyalophora cecropia,Cecropia Moth,81582,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Hybroma servulella,Yellow Wave Moth,133500,2,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Hylephila phyleus,Fiery Skipper,50340,1422,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Hyles lineata,White-lined Sphinx,49348,708,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Hymenia perspectalis,Spotted Beet Webworm Moth,142995,227,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Hypagyrtis esther,Esther Moth,221961,7,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Hypagyrtis unipunctata,One-spotted Variant,143110,5,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Hypatopa punctiferella,,416885,23,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Hypena abalienalis,White-lined Snout,201277,12,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Hypena baltimoralis,Baltimore Snout,82201,2,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Hypena bijugalis,Dimorphic Snout,130010,4,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Hypena manalis,Flowing-lined Snout,221967,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Hypena minualis,Sooty Snout,221968,5,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Hypena scabra,Green Cloverworm Moth,118513,790,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Hypenopsis calusa,,1508677,8,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Hypercompe scribonia,Giant Leopard Moth,63028,148,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Hyphantria cunea,Fall Webworm Moth,127133,549,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Hypocala andremona,Hypocala Moth,222016,5,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Hypoprepia fucosa,Painted Lichen Moth,119953,15,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Hypoprepia miniata,Scarlet-winged Lichen Moth,132415,13,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Hypsopygia binodulalis,Pink-fringed Dolichomia Moth,147310,3,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Hypsopygia costalis,Clover Hayworm Moth,129149,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Hypsopygia olinalis,Yellow-fringed Dolichomia Moth,343393,52,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Hypsoropha hormos,Small Necklace Moth,222116,4,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Hypsoropha monilis,Large Necklace Moth,222117,12,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Idaea bonifata,Fortunate Wave,323057,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Idaea celtima,Celtic Wave,332671,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Idaea furciferata,Notch-winged Wave,222160,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Idia aemula,Common Idia Moth,127460,341,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Idia americalis,American Idia Moth,127457,138,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Idia lubricalis,Glossy Black Idia Moth,119066,3,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Idioglossa miraculosa,,475510,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Ilexia intractata,Black-dotted Ruddy Moth,203052,11,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Inga cretacea,Chalky Inga Moth,324605,70,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Inga obscuromaculella,,518250,2,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Iridopsis defectaria,Brown-shaded Gray,222284,199,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Iridopsis ephyraria,Pale-winged Gray,222285,2,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Isogona tenuis,Thin-lined Owlet,222344,129,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Isophrictis similiella,,321597,4,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Isturgia dislocaria,Pale-veined Isturgia,222445,156,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Junonia coenia,Common Buckeye,48505,2035,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Kearfottia albifasciella,White-patched Kearfottia,222491,7,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Kocakina fidelis,Intractable Quaker,1391158,9,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Kricogonia lyside,Lyside Sulphur,204775,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Lacinipolia erecta,Erect Arches,222584,55,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Lacinipolia laudabilis,Laudable Arches,222585,93,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Laetilia coccidivora,Scale-feeding Snout,333423,20,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Lamprosema victoriae,Victorian Lamplighter Moth,324708,107,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Landryia,,460590,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Lantanophaga pusillidactylus,Lantana Plume Moth,311417,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Larisa subsolana,Dark-based Larisa Moth,417032,27,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Lascoria ambigualis,Ambiguous Moth,146750,7,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Ledaea perditalis,Lost Owlet,177524,4,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Leptostales ferruminaria,Light-ribboned Wave,177479,40,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Leptostales pannaria,Pannaria Wave,325955,270,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Leptotes cassius,Cassius Blue,51534,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Leptotes marina,Marine Blue,59152,16,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Lerema accius,Clouded Skipper,142988,607,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Lerodea eufala,Eufala Skipper,59195,84,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Lesmone detrahens,Detracted Owlet,146948,100,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Leucania adjuta,Adjutant Wainscot,223541,23,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Leucania incognita,Unknown Wainscot,223548,7,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Leuconycta lepidula,Marbled-green Leuconycta Moth,223564,3,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Libytheana carinenta,American Snout,58561,556,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Limenitis archippus,Viceroy,58586,211,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Limenitis arthemis,Red-spotted Admiral,60607,126,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Limnaecia phragmitella,Shy Cosmet Moth,223680,2,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Lineodes integra,Eggplant Leafroller Moth,143037,229,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Lineodes interrupta,Interrupted Lineodes Moth,205037,87,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Lioptilodes albistriolatus,Mousy Plume Moth,223888,3,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Lipocosma sicalis,Brown-banded Lipocosma Moth,223923,3,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Lithacodes fasciola,Yellow-shouldered Slug Moth,201343,32,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Lithophane lemmeri,Lemmer's Pinion,223991,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Litodonta hydromeli,Harvey's Prominent,177303,32,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Litoprosopus futilis,Palmetto Borer Moth,177311,2,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Lobocleta ossularia,Drab Brown Wave,208109,149,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Lochmaeus bilineata,Double-lined Prominent,224089,80,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Lochmaeus manteo,Variable Oakleaf Caterpillar Moth,153443,5,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Lomographa glomeraria,Gray Spring Moth,224098,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Lomographa vestaliata,White Spring Moth,133966,10,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Lon zabulon,Zabulon Skipper,1081329,4,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Lophosis labeculata,Stained Lophosis,177241,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Loxostege cereralis,Alfalfa Webworm Moth,126991,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Loxostegopsis xanthocrypta,,478122,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Lychnosea intermicata,Speckled Lamplighter,356440,37,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Lycia ypsilon,Woolly Gray Moth,205180,63,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Lycomorpha pholus,Black-and-yellow Lichen Moth,128950,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Lygropia rivulalis,Bog Lygropia Moth,205236,3,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Macalla zelleri,Zeller's Macalla Moth,320867,42,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Macaria aemulataria,Common Angle,118486,49,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Macaria aequiferaria,Woody Angle,224250,4,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Macaria bicolorata,Bicolored Angle,224251,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Macaria bisignata,Red-headed Inchworm Moth,146886,2,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Macaria graphidaria,Bold-marked Granite,947111,4,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Macrorrhinia endonephele,Alligatorweed Stemborer Moth,465763,15,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Macrurocampa marthesia,Mottled Prominent,177197,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Magusa divaricata,Variable Narrow-wing,143031,25,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Malacosoma americana,Eastern Tent Caterpillar Moth,211100,6,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Malacosoma disstria,Forest Tent Caterpillar Moth,81663,926,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Maliattha concinnimacula,Red-spotted Glyph,224402,6,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Maliattha synochitis,Black-dotted Glyph,211012,140,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Manduca quinquemaculatus,Five-spotted Hawk Moth,224420,81,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Manduca rustica,Rustic Sphinx,126568,65,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Manduca sexta,Carolina Sphinx,61505,211,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Marasmia trapezalis,Trapeze Moth,330490,6,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Marathyssa basalis,Light Marathyssa Moth,224426,2,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Marathyssa inficita,Dark Marathyssa Moth,143019,22,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Marimatha nigrofimbria,Black-bordered Lemon Moth,143181,222,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Marmara smilacisella,,509815,15,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Matigramma pulverilinea,Dusty Lined Matigramma Moth,596511,10,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Megalographa biloba,Bilobed Looper Moth,127492,80,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Megalopyge opercularis,Southern Flannel Moth,84185,97,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Megalorhipida leucodactylus,Spiderling Plume Moth,311374,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Meganola minuscula,Confused Meganola Moth,224526,8,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Meganola spodia,Ashy Meganola Moth,224527,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Megisto cymela,Little Wood Satyr,58603,67,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Melanchroia chephise,White-tipped Black,321697,26,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Melipotis acontioides,Royal Poinciana Graphic,224853,2,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Melipotis cellaris,Cellar Graphic,224854,34,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Melipotis fasciolaris,Fasciolated Graphic,244524,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Melipotis indomita,Indomitable Graphic Moth,224855,336,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Melipotis jucunda,Merry Graphic Moth,224856,55,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Melipotis perpendicularis,Perpendicular Graphic,321679,3,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Meroptera cviatella,Poplar bud borer moth,224918,8,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Mesophleps adustipennis,Soybean Webworm Moth,330333,4,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Mestra amymone,Common Mestra,148560,17,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Metalectra diabolica,Diabolical Fungus Moth,224969,23,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Metalectra discalis,Common Fungus Moth,153304,13,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Metalectra quadrisignata,Four-spotted Fungus Moth,224970,2,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Metalectra richardsi,Richards' Fungus Moth,224971,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Metalectra tantillus,Black Fungus Moth,224972,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Metanema inatomaria,Pale Metanema Moth,205238,5,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Metaponpneumata rogenhoferi,Rogenhofer's Sallow,468659,2,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
